SYSTEM_ID,TOTAL_INVOICES,UNPAID_INVOICES,LATE_INVOICES,PERCENTAGE_UNPAID_INVOICES,PERCENTAGE_LATE_INVOICES,MID_YEAR_PCT,FINAL_YEAR_PCT,FROM_ACTIVE,FROM_WITHDRAWN,IS_REINSTATED,Total_Days_Recorded,Present_Days,Attendance_Percentage,RO_PRIM_DESC,RO_SECN_DESC,CHURN
177599,12,3,3,25,25,72.6666666666667,72.32,1,,0,139,128,92.09,,,0
177754,12,2,6,16.6666666666667,50,91.4594594594595,93.469387755102,1,,0,172,163,94.77,,,0
177755,12,2,6,16.6666666666667,50,72.6153846153846,70.8108108108108,1,,0,156,147,94.23,,,0
177756,12,0,0,0,0,92.16,91.4594594594595,1,,0,171,163,95.32,,,0
177757,12,0,0,0,0,92,84.421052631579,1,,0,169,160,94.67,,,0
177798,12,0,0,0,0,92,87.52,1,,0,146,140,95.89,,,0
178292,12,0,0,0,0,82.1538461538462,87.52,1,,0,146,144,98.63,,,0
178516,37,9,13,24.3243243243243,35.1351351351351,74.9189189189189,78.0645161290323,1,1,1,306,252,82.35,Initiated By School ,Unreachable ,1
178916,12,1,4,8.33333333333333,33.3333333333333,72.9230769230769,67.04,1,,0,131,123,93.89,,,0
179002,12,2,3,16.6666666666667,25,87.5675675675676,86.0408163265306,1,,0,154,122,79.22,,,0
179513,37,8,32,21.6216216216216,86.4864864864865,64.5333333333333,63.4666666666667,1,1,1,346,234,67.63,Others,IA,1
179513,37,8,32,21.6216216216216,86.4864864864865,64.5333333333333,63.4666666666667,1,1,1,346,234,67.63,Initiated By School ,Unreachable ,1
179514,37,8,32,21.6216216216216,86.4864864864865,78.4,80,1,1,1,324,230,70.99,Others,IA,1
179514,37,8,32,21.6216216216216,86.4864864864865,78.4,80,1,1,1,324,230,70.99,Initiated By School ,Unreachable ,1
179548,12,0,0,0,0,76,79.4666666666667,1,,0,171,164,95.91,,,0
179712,12,1,1,8.33333333333333,8.33333333333333,92.8571428571429,87.8947368421053,1,,0,165,145,87.88,,,0
180473,25,12,13,48,52,49.8461538461539,45.5135135135135,1,1,1,332,222,66.87,Initiated By School ,Unreachable ,1
180504,32,8,10,25,31.25,73.8461538461539,66.4,1,1,1,262,220,83.97,Initiated By School ,Unreachable ,1
180934,12,1,5,8.33333333333333,41.6666666666667,81.28,83.8918918918919,1,,0,168,143,85.12,,,0
181738,12,2,2,16.6666666666667,16.6666666666667,90.1111111111111,92.8888888888889,1,,0,166,155,93.37,,,0
181739,12,0,0,0,0,63.6,69.037037037037,1,,0,167,156,93.41,,,0
182014,33,15,19,45.4545454545455,57.5757575757576,83,83.04,1,1,1,278,232,83.45,Others,IA,1
182473,12,6,6,50,50,95.7837837837838,96.0816326530612,1,,0,156,146,93.59,,,0
182477,12,0,0,0,0,97.2307692307692,98.4,1,,0,169,155,91.72,,,0
182892,37,7,7,18.9189189189189,18.9189189189189,82.2857142857143,77.1578947368421,1,1,1,324,306,94.44,Others,IA,1
183149,12,1,3,8.33333333333333,25,81.5384615384615,84.16,1,,0,145,138,95.17,,,0
183879,12,0,0,0,0,87.6,88,1,,0,164,136,82.93,,,0
184342,12,1,1,8.33333333333333,8.33333333333333,69.4285714285714,71.0526315789474,1,,0,151,138,91.39,,,0
184478,12,1,1,8.33333333333333,8.33333333333333,68.32,71.1351351351351,1,,0,153,141,92.16,,,0
184505,12,0,1,0,8.33333333333333,75.2,75.8,1,,0,164,144,87.8,,,0
184663,37,10,13,27.027027027027,35.1351351351351,74.7142857142857,85.6842105263158,1,1,1,320,230,71.88,Initiated By School ,Unreachable ,1
184714,12,4,4,33.3333333333333,33.3333333333333,89.8378378378378,85.3679653679654,1,,0,154,116,75.32,,,0
185412,10,0,0,0,0,64.9230769230769,82.4615384615385,1,,0,108,91,84.26,,,0
185414,27,10,14,37.037037037037,51.8518518518519,65.5384615384615,63.6923076923077,1,1,1,322,230,71.43,Initiated By School ,Unreachable ,1
185420,12,0,0,0,0,48,54.5945945945946,1,,0,156,124,79.49,,,0
185694,12,1,5,8.33333333333333,41.6666666666667,90.7692307692308,94.88,1,,0,169,153,90.53,,,0
186027,12,1,1,8.33333333333333,8.33333333333333,95.0769230769231,96.3076923076923,1,,0,161,145,90.06,,,0
186098,12,0,0,0,0,52.6153846153846,55.68,1,,0,145,138,95.17,,,0
186255,37,3,8,8.10810810810811,21.6216216216216,69.2142857142857,72.1379310344828,1,1,1,338,276,81.66,Others,IA,1
186295,12,0,0,0,0,66.1290322580645,67.8125,1,,0,168,140,83.33,,,0
186457,12,0,0,0,0,0,95.04,1,,0,137,123,89.78,,,0
186894,33,8,21,24.2424242424242,63.6363636363636,84,81.6,1,1,1,326,290,88.96,Others,IA,1
186894,33,8,21,24.2424242424242,63.6363636363636,84,81.6,1,1,1,326,290,88.96,Initiated By School ,Unreachable ,1
186894,33,8,21,24.2424242424242,63.6363636363636,84,81.6,1,1,1,326,290,88.96,Initiated By School ,Unreachable ,1
186894,33,8,21,24.2424242424242,63.6363636363636,84,81.6,1,1,1,326,290,88.96,Initiated By School ,Unreachable ,1
186894,33,8,21,24.2424242424242,63.6363636363636,84,81.6,1,1,1,326,290,88.96,Initiated By School ,Unreachable ,1
186899,12,2,2,16.6666666666667,16.6666666666667,85.0666666666667,85.3333333333333,1,,0,173,137,79.19,,,0
187206,12,0,0,0,0,68.6153846153846,81.5384615384615,1,,0,151,146,96.69,,,0
187254,12,0,0,0,0,68.8648648648649,70,1,,0,153,139,90.85,,,0
187295,12,3,4,25,33.3333333333333,86.1538461538462,82.72,1,,0,117,110,94.02,,,0
187528,12,2,2,16.6666666666667,16.6666666666667,65.2307692307692,55.68,1,,0,117,114,97.44,,,0
187552,12,0,0,0,0,94.4615384615385,99.0769230769231,1,,0,117,115,98.29,,,0
187632,12,5,7,41.6666666666667,58.3333333333333,45.5384615384615,51.900826446281,1,,0,142,80,56.34,,,0
187685,12,1,1,8.33333333333333,8.33333333333333,93.8461538461538,93.2307692307692,1,,0,124,120,96.77,,,0
187686,12,1,1,8.33333333333333,8.33333333333333,93.5384615384615,92.6153846153846,1,,0,124,120,96.77,,,0
187808,12,0,0,0,0,90.4,92.2666666666667,1,,0,162,152,93.83,,,0
187902,12,0,1,0,8.33333333333333,88,86.4,1,,0,131,126,96.18,,,0
187994,12,0,0,0,0,90.7692307692308,96.9230769230769,1,,0,117,112,95.73,,,0
187997,12,0,0,0,0,75.6923076923077,77.12,1,,0,146,129,88.36,,,0
188038,12,0,0,0,0,88.9230769230769,87.04,1,,0,131,116,88.55,,,0
188056,12,4,3,33.3333333333333,25,89.8461538461538,92.3076923076923,1,,0,177,173,97.74,,,0
188108,12,0,0,0,0,73.2307692307692,88.3076923076923,1,,0,117,112,95.73,,,0
188169,12,0,0,0,0,87.3846153846154,88.16,1,,0,131,121,92.37,,,0
188171,12,0,0,0,0,92.3076923076923,94.3783783783784,1,,0,156,146,93.59,,,0
188257,12,4,5,33.3333333333333,41.6666666666667,92.3076923076923,91.3846153846154,1,,0,157,143,91.08,,,0
188258,12,0,0,0,0,75.6666666666667,83.0769230769231,1,,0,157,107,68.15,,,0
188349,12,3,3,25,25,94.4615384615385,92.3076923076923,1,,0,175,154,88,,,0
188382,12,3,3,25,25,85.5384615384616,92,1,,0,117,110,94.02,,,0
188601,12,4,4,33.3333333333333,33.3333333333333,87.3846153846154,76.9230769230769,1,,0,115,53,46.09,,,0
188616,12,0,0,0,0,96.6153846153846,98.7692307692308,1,,0,175,166,94.86,,,0
188797,12,4,3,33.3333333333333,25,88.9230769230769,86.7692307692308,1,,0,157,129,82.17,,,0
188799,12,1,1,8.33333333333333,8.33333333333333,80.1428571428571,78,1,,0,167,154,92.22,,,0
188808,12,0,0,0,0,88.1333333333333,89.2413793103448,1,,0,170,135,79.41,,,0
188809,12,0,1,0,8.33333333333333,91.3846153846154,94.7692307692308,1,,0,115,111,96.52,,,0
188944,12,0,0,0,0,93.5384615384615,94.72,1,,0,167,159,95.21,,,0
189080,12,1,3,8.33333333333333,25,78.4615384615385,81.2307692307692,1,,0,115,112,97.39,,,0
189084,12,2,2,16.6666666666667,16.6666666666667,77.2307692307692,79.52,1,,0,151,122,80.79,,,0
189085,12,0,0,0,0,94.1538461538462,90.72,1,,0,146,134,91.78,,,0
189175,12,0,0,0,0,95.3846153846154,98.7692307692308,1,,0,177,172,97.18,,,0
189234,12,0,0,0,0,75.0769230769231,84,1,,0,168,159,94.64,,,0
189327,13,0,0,0,0,95.0769230769231,95.3846153846154,1,,0,175,159,90.86,,,0
189440,12,4,5,33.3333333333333,41.6666666666667,94.6666666666667,94.9333333333333,1,,0,173,173,100,,,0
189496,33,1,3,3.03030303030303,9.09090909090909,74.1538461538462,72.3076923076923,1,1,1,302,276,91.39,Others,IA,1
189497,12,1,1,8.33333333333333,8.33333333333333,84.6153846153846,89.8461538461538,1,,0,151,141,93.38,,,0
189509,37,20,23,54.0540540540541,62.1621621621622,92.6153846153846,95.04,1,1,1,290,252,86.9,Initiated By School ,Unreachable ,1
189541,12,8,8,66.6666666666667,66.6666666666667,85.2307692307692,84.3076923076923,1,,0,177,146,82.49,,,0
189562,12,1,3,8.33333333333333,25,92.6153846153846,93.2307692307692,1,,0,177,155,87.57,,,0
189641,12,1,0,8.33333333333333,0,86.6666666666667,85.92,1,,0,142,131,92.25,,,0
189650,12,1,1,8.33333333333333,8.33333333333333,82.4615384615385,79.36,1,,0,169,125,73.96,,,0
189661,12,4,3,33.3333333333333,25,90.7692307692308,85.12,1,,0,117,109,93.16,,,0
189790,12,0,0,0,0,88.6153846153846,88.9230769230769,1,,0,166,145,87.35,,,0
189850,34,19,20,55.8823529411765,58.8235294117647,85.5384615384616,88.6153846153846,1,1,1,314,256,81.53,Others,IA,1
189850,34,19,20,55.8823529411765,58.8235294117647,85.5384615384616,88.6153846153846,1,1,1,314,256,81.53,Initiated By School ,Unreachable ,1
189918,12,0,3,0,25,85.5384615384616,90.4615384615385,1,,0,168,120,71.43,,,0
189922,12,1,1,8.33333333333333,8.33333333333333,90.6666666666667,87.7333333333333,1,,0,173,142,82.08,,,0
189932,12,0,0,0,0,90.7692307692308,92,1,,0,140,137,97.86,,,0
189978,12,1,1,8.33333333333333,8.33333333333333,87.6923076923077,88.6153846153846,1,,0,115,94,81.74,,,0
189979,12,1,1,8.33333333333333,8.33333333333333,88,91.0769230769231,1,,0,115,93,80.87,,,0
190157,12,1,1,8.33333333333333,8.33333333333333,90.1333333333333,95.2,1,,0,173,151,87.28,,,0
190198,12,4,6,33.3333333333333,50,63.6923076923077,55.04,1,,0,117,108,92.31,,,0
190303,12,0,0,0,0,96.5,95,1,,0,162,148,91.36,,,0
190373,12,0,0,0,0,97.5384615384616,98.1538461538462,1,,0,124,122,98.39,,,0
190374,12,1,1,8.33333333333333,8.33333333333333,76.9230769230769,82.56,1,,0,146,136,93.15,,,0
190625,12,0,1,0,8.33333333333333,69.8571428571429,66.5263157894737,1,,0,167,146,87.43,,,0
190884,14,0,0,0,0,99.3846153846154,80.3076923076923,1,,0,140,102,72.86,,,0
191345,33,15,17,45.4545454545455,51.5151515151515,81.2307692307692,84.16,1,1,1,292,256,87.67,Others,IA,1
191345,33,15,17,45.4545454545455,51.5151515151515,81.2307692307692,84.16,1,1,1,292,256,87.67,Initiated By School ,Unreachable ,1
191360,12,3,4,25,33.3333333333333,90.3333333333333,90.4,1,,0,142,119,83.8,,,0
191379,12,0,1,0,8.33333333333333,80.3076923076923,81.12,1,,0,146,124,84.93,,,0
191403,12,0,0,0,0,95.3846153846154,93.8461538461538,1,,0,166,157,94.58,,,0
191450,12,0,0,0,0,78.7692307692308,72.32,1,,0,169,160,94.67,,,0
191660,12,0,2,0,16.6666666666667,79.6923076923077,81.12,1,,0,117,113,96.58,,,0
191732,12,0,1,0,8.33333333333333,83.6923076923077,76.3243243243243,1,,0,163,143,87.73,,,0
191945,12,0,1,0,8.33333333333333,75.3513513513514,72.9795918367347,1,,0,154,141,91.56,,,0
192011,12,0,0,0,0,92.5333333333333,92.5333333333333,1,,0,162,158,97.53,,,0
192022,12,1,1,8.33333333333333,8.33333333333333,87.7837837837838,83.265306122449,1,,0,154,128,83.12,,,0
192149,12,1,1,8.33333333333333,8.33333333333333,94.1538461538462,96.9230769230769,1,,0,177,162,91.53,,,0
192488,12,1,2,8.33333333333333,16.6666666666667,76.16,79.027027027027,1,,0,168,161,95.83,,,0
192489,12,0,2,0,16.6666666666667,77.8461538461538,80.9230769230769,1,,0,115,114,99.13,,,0
192641,12,2,1,16.6666666666667,8.33333333333333,89.8,93.5,1,,0,166,148,89.16,,,0
192798,12,0,0,0,0,86.2,83.8620689655172,1,,0,171,162,94.74,,,0
192799,12,0,0,0,0,84.6153846153846,85.2307692307692,1,,0,124,121,97.58,,,0
193046,26,9,11,34.6153846153846,42.3076923076923,67.3846153846154,77.8461538461538,1,1,1,280,208,74.29,Initiated By School ,Unreachable ,1
193067,37,19,21,51.3513513513514,56.7567567567568,71.3846153846154,66.08,1,1,1,290,258,88.97,Others,IA,1
193067,37,19,21,51.3513513513514,56.7567567567568,71.3846153846154,66.08,1,1,1,290,258,88.97,Initiated By School ,Unreachable ,1
193067,37,19,21,51.3513513513514,56.7567567567568,71.3846153846154,66.08,1,1,1,290,258,88.97,Initiated By School ,Unreachable ,1
193068,37,19,21,51.3513513513514,56.7567567567568,92.5,89.4,1,1,1,320,270,84.38,Others,IA,1
193068,37,19,21,51.3513513513514,56.7567567567568,92.5,89.4,1,1,1,320,270,84.38,Initiated By School ,Unreachable ,1
193068,37,19,21,51.3513513513514,56.7567567567568,92.5,89.4,1,1,1,320,270,84.38,Initiated By School ,Unreachable ,1
193285,12,0,0,0,0,97.0666666666667,99.2,1,,0,173,172,99.42,,,0
193286,37,13,30,35.1351351351351,81.0810810810811,75.4666666666667,70.9333333333333,1,1,1,346,276,79.77,Others,IA,1
193289,12,3,3,25,25,85.0666666666667,83.4666666666667,1,,0,173,152,87.86,,,0
193295,11,0,0,0,0,94.1538461538462,94.7692307692308,1,,0,138,128,92.75,,,0
193824,11,3,4,27.2727272727273,36.3636363636364,73.2307692307692,72.6153846153846,1,,0,159,123,77.36,,,0
193958,12,0,0,0,0,71.3846153846154,74.1538461538462,1,,0,140,132,94.29,,,0
194125,12,0,0,0,0,65.28,67.8918918918919,1,,0,168,135,80.36,,,0
194196,12,6,6,50,50,88.9230769230769,85.2307692307692,1,,0,175,147,84,,,0
194214,12,0,0,0,0,74,80.421052631579,1,,0,151,125,82.78,,,0
194434,37,8,9,21.6216216216216,24.3243243243243,72,65.7894736842105,1,1,1,302,254,84.11,Initiated By School ,Unreachable ,1
194434,37,8,9,21.6216216216216,24.3243243243243,72,65.7894736842105,1,1,1,302,254,84.11,Initiated By School ,Unreachable ,1
194460,12,2,2,16.6666666666667,16.6666666666667,77.5384615384615,75.52,1,,0,131,103,78.63,,,0
194579,12,0,0,0,0,94.7692307692308,95.6923076923077,1,,0,178,146,82.02,,,0
194595,37,22,24,59.4594594594595,64.8648648648649,65.25,63,1,1,1,324,304,93.83,Others,IA,1
194595,37,22,24,59.4594594594595,64.8648648648649,65.25,63,1,1,1,324,304,93.83,,,1
194956,12,1,0,8.33333333333333,0,84,91.6923076923077,1,,0,177,147,83.05,,,0
195024,12,5,5,41.6666666666667,41.6666666666667,87.6923076923077,89.5135135135135,1,,0,166,134,80.72,,,0
195028,12,2,3,16.6666666666667,25,65.8571428571429,66.7368421052632,1,,0,160,96,60,,,0
195166,12,5,6,41.6666666666667,50,67.1428571428571,54.1052631578947,1,,0,147,117,79.59,,,0
195391,12,0,0,0,0,74.4,71.4666666666667,1,,0,162,133,82.1,,,0
195421,12,0,0,0,0,85.9333333333333,88.8275862068965,1,,0,171,154,90.06,,,0
195481,12,0,0,0,0,92.3076923076923,93.2307692307692,1,,0,178,164,92.13,,,0
195544,37,13,27,35.1351351351351,72.972972972973,84.8,89.3333333333333,1,1,1,324,290,89.51,Others,IA,1
195867,12,0,2,0,16.6666666666667,69,69.1724137931034,1,,0,170,138,81.18,,,0
195868,12,0,2,0,16.6666666666667,69.12,66.0540540540541,1,,0,171,129,75.44,,,0
196245,12,0,0,0,0,78.8571428571429,74.3157894736842,1,,0,165,131,79.39,,,0
196377,12,4,4,33.3333333333333,33.3333333333333,95.3846153846154,95.6923076923077,1,,0,157,143,91.08,,,0
196405,32,6,17,18.75,53.125,55.7,54.7,1,1,1,320,232,72.5,Initiated By School ,Unreachable ,1
196473,12,4,4,33.3333333333333,33.3333333333333,81.5384615384615,82.7692307692308,1,,0,157,128,81.53,,,0
196601,12,1,1,8.33333333333333,8.33333333333333,95.6923076923077,94.7692307692308,1,,0,178,134,75.28,,,0
196617,11,2,3,18.1818181818182,27.2727272727273,73.2307692307692,85.5384615384616,1,,0,117,109,93.16,,,0
197002,12,2,2,16.6666666666667,16.6666666666667,80.9230769230769,78.56,1,,0,145,143,98.62,,,0
197043,12,0,0,0,0,72.3076923076923,75.0769230769231,1,,0,161,136,84.47,,,0
197066,12,0,0,0,0,92.8,96.2666666666667,1,,0,173,171,98.84,,,0
197186,12,0,0,0,0,84.2857142857143,86.6315789473684,1,,0,158,149,94.3,,,0
197187,12,0,0,0,0,88.6666666666667,84.16,1,,0,140,136,97.14,,,0
197207,12,0,2,0,16.6666666666667,87.4,83.8,1,,0,166,131,78.92,,,0
197451,12,0,0,0,0,96,98.6666666666667,1,,0,173,160,92.49,,,0
197453,12,0,0,0,0,72.9230769230769,70.0540540540541,1,,0,156,149,95.51,,,0
197516,37,15,30,40.5405405405405,81.0810810810811,71.2,81.1891891891892,1,1,1,336,246,73.21,Initiated By School ,Unreachable ,1
197516,37,15,30,40.5405405405405,81.0810810810811,71.2,81.1891891891892,1,1,1,336,246,73.21,Initiated By School ,Unreachable ,1
197524,33,17,26,51.5151515151515,78.7878787878788,84.3076923076923,85.8461538461539,1,1,1,248,190,76.61,Others,IA,1
197524,33,17,26,51.5151515151515,78.7878787878788,84.3076923076923,85.8461538461539,1,1,1,248,190,76.61,Initiated By School ,Unreachable ,1
197604,12,6,6,50,50,75.5714285714286,73.3793103448276,1,,0,162,126,77.78,,,0
197734,37,8,29,21.6216216216216,78.3783783783784,82.1333333333333,80.5333333333333,1,1,1,324,222,68.52,Initiated By School ,Unreachable ,1
197758,12,1,2,8.33333333333333,16.6666666666667,89.5384615384615,89.5384615384615,1,,0,157,140,89.17,,,0
197809,12,3,4,25,33.3333333333333,58.7692307692308,67.4594594594595,1,,0,156,118,75.64,,,0
197810,12,3,4,25,33.3333333333333,53.2307692307692,61.1891891891892,1,,0,156,112,71.79,,,0
198000,12,2,7,16.6666666666667,58.3333333333333,78.4615384615385,75.2,1,,0,169,144,85.21,,,0
198032,32,14,18,43.75,56.25,68.9230769230769,66.2702702702703,1,1,1,326,282,86.5,Initiated By School ,Unreachable ,1
198032,32,14,18,43.75,56.25,68.9230769230769,66.2702702702703,1,1,1,326,282,86.5,Initiated By School ,Unreachable ,1
198165,12,0,0,0,0,75.0769230769231,83.04,1,,0,140,111,79.29,,,0
198173,12,0,0,0,0,97.2307692307692,97.5384615384616,1,,0,178,168,94.38,,,0
198313,12,5,6,41.6666666666667,50,87.3846153846154,92.3076923076923,1,,0,124,115,92.74,,,0
198328,12,1,1,8.33333333333333,8.33333333333333,89.5384615384615,93.2307692307692,1,,0,115,109,94.78,,,0
198329,12,4,3,33.3333333333333,25,80.5714285714286,82.7368421052632,1,,0,151,129,85.43,,,0
198838,12,0,1,0,8.33333333333333,65.76,63.3513513513514,1,,0,171,158,92.4,,,0
198907,12,1,2,8.33333333333333,16.6666666666667,85.8461538461539,89.6,1,,0,146,134,91.78,,,0
198976,36,12,16,33.3333333333333,44.4444444444444,66.4,63.4666666666667,1,1,1,346,248,71.68,Others,IA,1
199291,12,3,3,25,25,89.3333333333333,92,1,,0,162,135,83.33,,,0
199296,12,0,3,0,25,91.3846153846154,91.0769230769231,1,,0,140,121,86.43,,,0
199297,12,0,0,0,0,98.4615384615385,99.6923076923077,1,,0,140,131,93.57,,,0
199583,12,0,0,0,0,54.8888888888889,62.1,1,,0,147,120,81.63,,,0
199712,26,14,15,53.8461538461539,57.6923076923077,94.4615384615385,98.1538461538462,1,1,1,248,242,97.58,Initiated By School ,Unreachable ,1
199968,12,0,1,0,8.33333333333333,95.0769230769231,95.3846153846154,1,,0,124,118,95.16,,,0
200021,12,5,5,41.6666666666667,41.6666666666667,74.3693239152371,70.625,1,,0,166,81,48.8,,,0
200155,12,0,0,0,0,87.3846153846154,86.08,1,,0,146,115,78.77,,,0
200158,13,1,1,7.69230769230769,7.69230769230769,81.5384615384615,83.36,1,,0,145,119,82.07,,,0
200173,12,1,1,8.33333333333333,8.33333333333333,71.7142857142857,68.7368421052632,1,,0,151,140,92.72,,,0
200419,12,1,0,8.33333333333333,0,95.3846153846154,92.3076923076923,1,,0,177,152,85.88,,,0
200425,12,2,2,16.6666666666667,16.6666666666667,92.6153846153846,96,1,,0,177,159,89.83,,,0
200797,12,1,1,8.33333333333333,8.33333333333333,77.7142857142857,75.4736842105263,1,,0,162,144,88.89,,,0
200905,11,1,1,9.09090909090909,9.09090909090909,73.9333333333333,74.6896551724138,1,,0,147,118,80.27,,,0
201148,12,1,0,8.33333333333333,0,81.8461538461538,81.6,1,,0,169,166,98.22,,,0
201481,33,15,18,45.4545454545455,54.5454545454545,84.9230769230769,90.7692307692308,1,1,1,280,216,77.14,Others,IA,1
201496,12,0,1,0,8.33333333333333,77.8378378378378,77.1428571428572,1,,0,156,134,85.9,,,0
202447,12,0,0,0,0,95,93.28,1,,0,140,134,95.71,,,0
202562,11,5,5,45.4545454545455,45.4545454545455,89.12,86.3783783783784,1,,0,165,135,81.82,,,0
202747,12,4,4,33.3333333333333,33.3333333333333,83.0769230769231,89.2307692307692,1,,0,130,116,89.23,,,0
202886,12,0,0,0,0,87.3846153846154,92,1,,0,140,124,88.57,,,0
202911,12,7,7,58.3333333333333,58.3333333333333,95.4929577464789,93.4,1,,0,151,141,93.38,,,0
202939,12,7,7,58.3333333333333,58.3333333333333,86.08,87.027027027027,1,,0,164,158,96.34,,,0
203334,12,0,0,0,0,80,87.0769230769231,1,,0,115,112,97.39,,,0
203365,12,2,1,16.6666666666667,8.33333333333333,96.9230769230769,96.9230769230769,1,,0,178,165,92.7,,,0
203495,12,6,6,50,50,91.3846153846154,95.04,1,,0,169,97,57.4,,,0
203741,12,5,4,41.6666666666667,33.3333333333333,55.6923076923077,48.64,1,,0,131,100,76.34,,,0
203760,12,1,1,8.33333333333333,8.33333333333333,79.3846153846154,80.48,1,,0,169,119,70.41,,,0
204004,12,4,7,33.3333333333333,58.3333333333333,70.1333333333333,70.6666666666667,1,,0,162,134,82.72,,,0
204081,12,1,1,8.33333333333333,8.33333333333333,75.6923076923077,80.3076923076923,1,,0,151,132,87.42,,,0
204170,12,0,0,0,0,96.3076923076923,97.8461538461539,1,,0,175,169,96.57,,,0
204195,37,4,36,10.8108108108108,97.2972972972973,63.0769230769231,53.76,1,1,1,340,274,80.59,Others,IA,1
204992,4,0,0,0,0,0,91.0769230769231,1,,0,,,,,,0
204993,4,0,0,0,0,0,91.3846153846154,1,,0,,,,,,0
205013,11,0,0,0,0,79.8,82.9655172413793,1,,0,139,119,85.61,,,0
205130,12,0,0,0,0,86.4615384615385,87.84,1,,0,140,111,79.29,,,0
205175,12,0,0,0,0,77.7142857142857,73.8947368421053,1,,0,151,138,91.39,,,0
205322,37,6,5,16.2162162162162,13.5135135135135,91.7333333333333,91.7333333333333,1,1,1,324,250,77.16,Others,IA,1
205336,12,3,5,25,41.6666666666667,59.6756756756757,54.7755102040816,1,,0,156,100,64.1,,,0
205668,40,6,8,15,20,24,25.3968253968254,1,1,1,262,18,6.87,Others,IA,1
205669,40,3,6,7.5,15,25.3333333333333,16.6666666666667,1,1,1,312,12,3.85,Others,IA,1
205670,13,2,1,15.3846153846154,7.69230769230769,16,60,1,,0,160,6,3.75,,,0
206008,12,5,5,41.6666666666667,41.6666666666667,93.0666666666667,97.0666666666667,1,,0,162,150,92.59,,,0
206263,34,10,13,29.4117647058824,38.2352941176471,78.1538461538462,78.7692307692308,1,1,1,322,266,82.61,Others,IA,1
206523,12,0,0,0,0,89.8666666666667,92.8,1,,0,162,156,96.3,,,0
206557,12,0,0,0,0,92.6153846153846,96,1,,0,177,159,89.83,,,0
206567,33,8,21,24.2424242424242,63.6363636363636,81.5384615384615,91.6923076923077,1,1,1,332,296,89.16,Others,IA,1
206567,33,8,21,24.2424242424242,63.6363636363636,81.5384615384615,91.6923076923077,1,1,1,332,296,89.16,Initiated By School ,Unreachable ,1
206567,33,8,21,24.2424242424242,63.6363636363636,81.5384615384615,91.6923076923077,1,1,1,332,296,89.16,Initiated By School ,Unreachable ,1
206567,33,8,21,24.2424242424242,63.6363636363636,81.5384615384615,91.6923076923077,1,1,1,332,296,89.16,Initiated By School ,Unreachable ,1
206567,33,8,21,24.2424242424242,63.6363636363636,81.5384615384615,91.6923076923077,1,1,1,332,296,89.16,Initiated By School ,Unreachable ,1
206643,12,0,0,0,0,71.6923076923077,74.1538461538462,1,,0,177,147,83.05,,,0
206680,37,20,23,54.0540540540541,62.1621621621622,37.3333333333333,36.5853658536585,1,1,1,306,154,50.33,Others,IA,1
206680,37,20,23,54.0540540540541,62.1621621621622,37.3333333333333,36.5853658536585,1,1,1,306,154,50.33,Initiated By School ,Unreachable ,1
206680,37,20,23,54.0540540540541,62.1621621621622,37.3333333333333,36.5853658536585,1,1,1,306,154,50.33,Initiated By School ,Unreachable ,1
206680,37,20,23,54.0540540540541,62.1621621621622,37.3333333333333,36.5853658536585,1,1,1,306,154,50.33,Initiated By School ,Unreachable ,1
206745,12,0,0,0,0,62.1538461538462,60.32,1,,0,117,112,95.73,,,0
206787,11,0,1,0,9.09090909090909,94.1538461538462,96.9230769230769,1,,0,159,139,87.42,,,0
206788,11,0,1,0,9.09090909090909,91.3846153846154,95.3846153846154,1,,0,159,140,88.05,,,0
206836,34,20,20,58.8235294117647,58.8235294117647,90.1538461538462,92.9230769230769,1,1,1,248,208,83.87,Others,IA,1
206836,34,20,20,58.8235294117647,58.8235294117647,90.1538461538462,92.9230769230769,1,1,1,248,208,83.87,Initiated By School ,Unreachable ,1
206892,12,0,1,0,8.33333333333333,86.1538461538462,86.4615384615385,1,,0,157,148,94.27,,,0
207014,12,1,1,8.33333333333333,8.33333333333333,98.1538461538462,97.8461538461539,1,,0,168,159,94.64,,,0
207125,29,11,13,37.9310344827586,44.8275862068966,75.8918918918919,75.1612903225806,1,1,1,246,180,73.17,Others,IA,1
207125,29,11,13,37.9310344827586,44.8275862068966,75.8918918918919,75.1612903225806,1,1,1,246,180,73.17,Initiated By School ,Unreachable ,1
207398,12,0,0,0,0,90.7692307692308,92.3076923076923,1,,0,178,156,87.64,,,0
207404,12,0,0,0,0,95.6923076923077,97.8461538461539,1,,0,115,111,96.52,,,0
207488,12,0,0,0,0,95.1,96.5,1,,0,166,162,97.59,,,0
207560,12,0,0,0,0,96,96.6153846153846,1,,0,140,131,93.57,,,0
207637,12,0,0,0,0,91.8,93.6,1,,0,166,158,95.18,,,0
207823,12,1,1,8.33333333333333,8.33333333333333,91.3846153846154,93.2307692307692,1,,0,177,170,96.05,,,0
208078,12,0,1,0,8.33333333333333,90.4615384615385,92.3076923076923,1,,0,166,162,97.59,,,0
208081,12,0,0,0,0,87.0769230769231,92.3076923076923,1,,0,161,161,100,,,0
208249,12,0,0,0,0,85.8461538461539,91.3846153846154,1,,0,130,119,91.54,,,0
208372,12,1,1,8.33333333333333,8.33333333333333,92,90.7692307692308,1,,0,168,125,74.4,,,0
